t_ms,magnitude,coherence,score,fraction,peak_2s,gesture
1787845965606,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845965687,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845965771,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845965854,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845965937,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845966021,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845966105,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845966187,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845966270,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845966353,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845966437,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845966520,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845966604,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845966689,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845966772,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845966854,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845966935,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845967021,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845967103,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845967187,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845967278,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845967352,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845967438,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845967521,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845967605,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845967688,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845967770,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845967853,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845967937,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845968020,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845968103,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845968187,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845968271,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845968353,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845968436,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845968518,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845968605,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845968688,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845968771,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845968853,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845968936,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845969020,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845969105,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845969189,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845969270,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845969354,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845969439,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845969520,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845969604,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845969688,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845969771,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845969853,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845969937,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845970020,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845970104,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845970186,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845970270,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845970357,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845970435,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845970520,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845970604,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845970687,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845970769,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845970854,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845970936,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845971020,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845971103,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845971187,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845971270,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845971354,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845971436,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845971520,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845971604,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845971685,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845971770,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845971852,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845971938,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845972019,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845972102,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845972187,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845972269,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845972352,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845972435,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845972521,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845972603,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845972689,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845972773,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845972854,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845972936,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845973021,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845973104,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845973187,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845973269,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845973352,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845973437,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845973520,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845973601,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845973686,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845973770,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845973853,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845973936,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845974026,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845974104,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845974186,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845974269,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845974353,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845974436,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845974520,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845974604,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845974687,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845974769,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845974852,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845974936,0.0000,0.0000,0.0000,0.0000,0.0000,default
